20221025-111007:6,0.0
20221025-111008:6,0.0
20221025-111009:6,0.0
20221025-111010:6,0.0
20221025-111011:6,0.0
20221025-111012:6,0.0
20221025-111013:6,0.0
20221025-111014:6,0.0
20221025-111015:6,0.0
